@_fa,citedby-count,dc:creator,dc:identifier,dc:title,eid,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,7,Raznahan A.,SCOPUS_ID:84942313058,Triangulating the sexually dimorphic brain through high-resolution neuroimaging of murine sex chromosome aneuploidies,2-s2.0-84942313058,0,False,,Journal,2015-11-26,26 November 2015,10.1007/s00429-014-0875-9,18632661,18632653,6,3581-3593,Brain Structure and Function,https://api.elsevier.com/content/abstract/scopus_id/84942313058,220,25146308,6600153204,ar,Article
true,7,Carr G.,SCOPUS_ID:84957609388,KCNH2-3.1 expression impairs cognition and alters neuronal function in a model of molecular pathology associated with schizophrenia,2-s2.0-84957609388,0,False,,Journal,2016-11-01,1 November 2016,10.1038/mp.2015.219,14765578,13594184,11,1517-1526,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84957609388,21,26857598,17382,ar,Article
true,7,Ordóñez A.,SCOPUS_ID:84925607552,Neuroimaging findings from childhood onset schizophrenia patients and their non-psychotic siblings,2-s2.0-84925607552,0,False,S0920996415001322,Journal,2016-06-01,1 June 2016,10.1016/j.schres.2015.03.003,15732509,09209964,3,124-131,Schizophrenia Research,https://api.elsevier.com/content/abstract/scopus_id/84925607552,173,25819937,19355,re,Review
true,7,Aschrafi A.,SCOPUS_ID:84975457485,A heterogeneous population of nuclear-encoded mitochondrial mRNAs is present in the axons of primary sympathetic neurons,2-s2.0-84975457485,0,False,S1567724916300538,Journal,2016-09-01,1 September 2016,10.1016/j.mito.2016.06.002,18728278,15677249,,18-23,Mitochondrion,https://api.elsevier.com/content/abstract/scopus_id/84975457485,30,27318271,20296,ar,Article
true,7,Zhang X.,SCOPUS_ID:85007356440,A Normalization Framework for Emotional Attention,2-s2.0-85007356440,1,True,,Journal,2016-11-21,21 November 2016,10.1371/journal.pbio.1002578,15457885,15449173,11,,PLoS Biology,https://api.elsevier.com/content/abstract/scopus_id/85007356440,14,27870851,12977,ar,Article
true,7,Shechner T.,SCOPUS_ID:85007256775,"Threats, rewards, and attention deployment in anxious youth and adults: An eye tracking study",2-s2.0-85007256775,0,False,S030105111530065X,Journal,2017-01-01,1 January 2017,10.1016/j.biopsycho.2015.10.004,18736246,03010511,,121-129,Biological Psychology,https://api.elsevier.com/content/abstract/scopus_id/85007256775,122,26493339,12145,ar,Article
true,7,Buckley A.,SCOPUS_ID:84872717928,First night effect analysis in a cohort of young children with autism spectrum disorder,2-s2.0-84872717928,1,True,,Journal,2013-01-28,2013,10.5664/jcsm.2344,15509397,15509389,1,67-70,Journal of Clinical Sleep Medicine,https://api.elsevier.com/content/abstract/scopus_id/84872717928,9,23319907,3900148612,ar,Article
true,7,Wu P.,SCOPUS_ID:84930180212,Effects of thoracic pressure changes on MRI signals in the brain,2-s2.0-84930180212,1,True,jcbfm201520,Journal,2015-01-01,1 June 2015,10.1038/jcbfm.2015.20,15597016,0271678X,6,1024-1032,Journal of Cerebral Blood Flow and Metabolism,https://api.elsevier.com/content/abstract/scopus_id/84930180212,35,25712496,16667,ar,Article
true,7,Lopez K.,SCOPUS_ID:84875380678,Quantitative morphology of the corpus callosum in obsessive-compulsive disorder,2-s2.0-84875380678,0,False,S0925492712002624,Journal,2013-04-30,30 April 2013,10.1016/j.pscychresns.2012.10.012,18727506,09254927,1,1-6,Psychiatry Research - Neuroimaging,https://api.elsevier.com/content/abstract/scopus_id/84875380678,212,23453697,18730,ar,Article
true,7,Hulvershorn L.,SCOPUS_ID:84938745618,Neural activation during risky decision-making in youth at high risk for substance use disorders,2-s2.0-84938745618,0,False,S0925492715001146,Journal,2015-08-30,30 August 2015,10.1016/j.pscychresns.2015.05.007,18727506,09254927,2,102-111,Psychiatry Research - Neuroimaging,https://api.elsevier.com/content/abstract/scopus_id/84938745618,233,26071624,18730,ar,Article
true,7,De Sousa R.,SCOPUS_ID:84988735788,Genetic Studies on the Tripartite Glutamate Synapse in the Pathophysiology and Therapeutics of Mood Disorders,2-s2.0-84988735788,0,False,,Journal,2017-03-01,1 March 2017,10.1038/npp.2016.149,1740634X,0893133X,4,787-800,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84988735788,42,27510426,18017,re,Review
true,7,Weiss K.,SCOPUS_ID:85040459413,In-depth investigations of adolescents and adults with holoprosencephaly identify unique characteristics,2-s2.0-85040459413,1,True,,Journal,2018-01-01,1 January 2018,10.1038/gim.2017.68,15300366,10983600,1,14-23,Genetics in Medicine,https://api.elsevier.com/content/abstract/scopus_id/85040459413,20,28640243,22191,ar,Article
true,7,Kreisl W.,SCOPUS_ID:85008368529,Distinct patterns of increased translocator protein in posterior cortical atrophy and amnestic Alzheimer's disease,2-s2.0-85008368529,0,False,S0197458016303128,Journal,2017-03-01,1 March 2017,10.1016/j.neurobiolaging.2016.12.006,15581497,01974580,,132-140,Neurobiology of Aging,https://api.elsevier.com/content/abstract/scopus_id/85008368529,51,28068564,23985,ar,Article
true,7,Prasad J.,SCOPUS_ID:84958559185,Midline thalamic reuniens lesions improve executive behaviors,2-s2.0-84958559185,0,False,S0306452216001147,Journal,2017-03-14,14 March 2017,10.1016/j.neuroscience.2016.01.071,18737544,03064522,,77-88,Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84958559185,345,26868974,18042,ar,Article
true,7,Kuo H.,SCOPUS_ID:84979781064,Using diffusion tensor imaging to identify corticospinal tract projection patterns in children with unilateral spastic cerebral palsy,2-s2.0-84979781064,1,True,,Journal,2017-01-01,1 January 2017,10.1111/dmcn.13192,14698749,00121622,1,65-71,Developmental Medicine and Child Neurology,https://api.elsevier.com/content/abstract/scopus_id/84979781064,59,27465858,14987,ar,Article
true,7,Watts S.,SCOPUS_ID:84907482645,Cysteine transport through excitatory amino acid transporter 3 (EAAT3),2-s2.0-84907482645,1,True,,Journal,2014-10-02,2 October 2014,10.1371/journal.pone.0109245,19326203,,10,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84907482645,9,25275463,10600153309,ar,Article
true,7,Gordon J.,SCOPUS_ID:84979988414,"Cardiovascular, hemodynamic, neuroendocrine, and inflammatory markers in women with and without vasomotor symptoms",2-s2.0-84979988414,0,False,,Journal,2016-11-01,1 November 2016,10.1097/GME.0000000000000689,15300374,10723714,11,1189-1198,Menopause,https://api.elsevier.com/content/abstract/scopus_id/84979988414,23,27465715,27666,ar,Article
true,7,Peterchev A.,SCOPUS_ID:84937162311,Individualized Low-Amplitude Seizure Therapy: Minimizing Current for Electroconvulsive Therapy and Magnetic Seizure Therapy,2-s2.0-84937162311,0,False,,Journal,2015-08-16,16 August 2015,10.1038/npp.2015.122,1740634X,0893133X,9,2076-2084,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84937162311,40,25920013,18017,ar,Article
true,7,Kano S.,SCOPUS_ID:84930976728,Clinical utility of neuronal cells directly converted from fibroblasts of patients for neuropsychiatric disorders: Studies of lysosomal storage diseases and channelopathy,2-s2.0-84930976728,0,False,,Journal,2015-01-01,2015,10.2174/1566524015666150303110300,18755666,15665240,2,138-145,Current Molecular Medicine,https://api.elsevier.com/content/abstract/scopus_id/84930976728,15,25732146,19667,ar,Article
true,7,Taylor P.,SCOPUS_ID:84978681927,Assessing the performance of different DTI motion correction strategies in the presence of EPI distortion correction,2-s2.0-84978681927,0,False,,Journal,2016-12-01,1 December 2016,10.1002/hbm.23318,10970193,10659471,12,4405-4424,Human Brain Mapping,https://api.elsevier.com/content/abstract/scopus_id/84978681927,37,27436169,16101,ar,Article
true,7,Torrisi S.,SCOPUS_ID:84996843168,The neural basis of improved cognitive performance by threat of shock,2-s2.0-84996843168,0,False,,Journal,2016-11-01,1 November 2016,10.1093/scan/nsw088,17495024,17495016,11,1677-1686,Social Cognitive and Affective Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84996843168,11,27369069,7000153204,ar,Article
true,7,Nugent A.,SCOPUS_ID:84976347116,Preliminary differences in resting state MEG functional connectivity pre- and post-ketamine in major depressive disorder,2-s2.0-84976347116,0,False,S0925492716300403,Journal,2016-08-30,30 August 2016,10.1016/j.pscychresns.2016.06.006,18727506,09254927,,56-66,Psychiatry Research - Neuroimaging,https://api.elsevier.com/content/abstract/scopus_id/84976347116,254,27362845,18730,ar,Article
true,7,Hwang S.,SCOPUS_ID:84944675838,Executive attention control and emotional responding in attention-deficit/hyperactivity disorder - A functional MRI study,2-s2.0-84944675838,1,True,S221315821530005X,Journal,2015-01-01,2015,10.1016/j.nicl.2015.10.005,22131582,,,545-554,NeuroImage: Clinical,https://api.elsevier.com/content/abstract/scopus_id/84944675838,9,26640766,21100222534,ar,Article
true,7,Murphy E.,SCOPUS_ID:84887260195,Retention and attrition among African Americans in the STAR*D study: What causes research volunteers to stay or stray?,2-s2.0-84887260195,0,False,,Journal,2013-11-01,November 2013,10.1002/da.22134,15206394,10914269,11,1137-1144,Depression and Anxiety,https://api.elsevier.com/content/abstract/scopus_id/84887260195,30,23723044,13487,ar,Article
true,7,Dickstein D.,SCOPUS_ID:84864392589,Beyond dogma: From diagnostic controversies to data about pediatric bipolar disorder and children with chronic irritability and mood dysregulation,2-s2.0-84864392589,0,False,,Journal,2012-08-02,2012,,,03337308,1,52-61,Israel Journal of Psychiatry and Related Sciences,https://api.elsevier.com/content/abstract/scopus_id/84864392589,49,22652929,16224,re,Review
true,7,Patai E.,SCOPUS_ID:84944242450,Extent of hippocampal atrophy predicts degree of deficit in recall,2-s2.0-84944242450,1,True,,Journal,2015-10-13,13 October 2015,10.1073/pnas.1511904112,10916490,00278424,41,12830-12833,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/84944242450,112,26417089,21121,cp,Conference Paper
true,7,Watts S.,SCOPUS_ID:84859593977,A sensitive membrane-targeted biosensor for monitoring changes in intracellular chloride in neuronal processes,2-s2.0-84859593977,1,True,,Journal,2012-04-10,10 April 2012,10.1371/journal.pone.0035373,19326203,,4,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84859593977,7,22506078,10600153309,ar,Article
true,6,Ungerleider L.,SCOPUS_ID:84899717680,Subcortical projections of area V2 in the macaque,2-s2.0-84899717680,0,False,,Journal,2014-01-01,June 2014,10.1162/jocn_a_00571,15308898,0898929X,6,1220-1233,Journal of Cognitive Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84899717680,26,24456395,16688,ar,Article
true,6,Djamshidian A.,SCOPUS_ID:84857970911,Effects of dopamine on sensitivity to social bias in Parkinson's disease,2-s2.0-84857970911,1,True,,Journal,2012-03-09,9 March 2012,10.1371/journal.pone.0032889,19326203,,3,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84857970911,7,22427905,10600153309,ar,Article
true,6,Eisenberg D.,SCOPUS_ID:84961391858,Common variation in the DOPA decarboxylase (DDC) gene and human striatal DDC activity in vivo,2-s2.0-84961391858,0,False,,Journal,2016-08-01,1 August 2016,10.1038/npp.2016.31,1740634X,0893133X,9,2303-2308,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84961391858,41,26924680,18017,ar,Article
true,6,Sato E.,SCOPUS_ID:84992488210,The Parathyroid Hormone Second Receptor PTH2R and its Ligand Tuberoinfundibular Peptide of 39 Residues TIP39 Regulate Intracellular Calcium and Influence Keratinocyte Differentiation,2-s2.0-84992488210,1,True,S0022202X16308776,Journal,2016-07-01,1 July 2016,10.1016/j.jid.2016.02.814,15231747,0022202X,7,1449-1459,Journal of Investigative Dermatology,https://api.elsevier.com/content/abstract/scopus_id/84992488210,136,27000502,24868,ar,Article
true,6,Aschrafi A.,SCOPUS_ID:84984856575,MicroRNA-326 acts as a molecular switch in the regulation of midbrain urocortin 1 expression,2-s2.0-84984856575,1,True,S118048821630052X,Journal,2016-09-01,September 2016,10.1503/jpn.150154,14882434,11804882,5,342-353,Journal of Psychiatry and Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84984856575,41,27045550,16816,ar,Article
true,6,Li S.,SCOPUS_ID:84861059654,In vivo detection of <sup>13</sup>C isotopomer turnover in the human brain by sequential infusion of <sup>13</sup>C labeled substrates,2-s2.0-84861059654,0,False,S1090780712001127,Journal,2012-05-01,May 2012,10.1016/j.jmr.2012.03.012,10960856,10907807,,16-21,Journal of Magnetic Resonance,https://api.elsevier.com/content/abstract/scopus_id/84861059654,218,22578550,28525,ar,Article
true,6,Thome A.,SCOPUS_ID:85014782151,Evidence for an evolutionarily conserved memory coding scheme in the mammalian hippocampus,2-s2.0-85014782151,1,True,,Journal,2017-03-08,8 March 2017,10.1523/JNEUROSCI.3057-16.2017,15292401,02706474,10,2795-2801,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/85014782151,37,28174334,16764,ar,Article
true,6,Weathers J.,SCOPUS_ID:84883233113,A developmental study on the neural circuitry mediating response flexibility in bipolar disorder,2-s2.0-84883233113,0,False,S0925492713001455,Journal,2013-10-30,30 October 2013,10.1016/j.pscychresns.2013.05.002,18727506,09254927,1,56-65,Psychiatry Research - Neuroimaging,https://api.elsevier.com/content/abstract/scopus_id/84883233113,214,23958598,18730,ar,Article
true,6,An L.,SCOPUS_ID:85012993382,"Simultaneous determination of metabolite concentrations, T<inf>1</inf>and T<inf>2</inf>relaxation times",2-s2.0-85012993382,0,False,,Journal,2017-12-01,December 2017,10.1002/mrm.26612,15222594,07403194,6,2072-2081,Magnetic Resonance in Medicine,https://api.elsevier.com/content/abstract/scopus_id/85012993382,78,28164364,17267,ar,Article
true,6,Wegbreit E.,SCOPUS_ID:84973464766,Reversal-learning deficits in childhood-onset bipolar disorder across the transition from childhood to young adulthood,2-s2.0-84973464766,0,False,S0165032715314531,Journal,2016-10-01,1 October 2016,10.1016/j.jad.2016.05.046,15732517,01650327,,46-54,Journal of Affective Disorders,https://api.elsevier.com/content/abstract/scopus_id/84973464766,203,27280962,16245,ar,Article
true,6,Pavlatou M.,SCOPUS_ID:84879339681,Circulating cortisol-associated signature of glucocorticoid-related gene expression in subcutaneous fat of obese subjects,2-s2.0-84879339681,1,True,,Journal,2013-05-01,May 2013,10.1002/oby.20073,1930739X,19307381,5,960-967,Obesity,https://api.elsevier.com/content/abstract/scopus_id/84879339681,21,23784897,4700152825,ar,Article
true,6,Liu X.,SCOPUS_ID:84976439362,Idiopathic Autism: Cellular and Molecular Phenotypes in Pluripotent Stem Cell-Derived Neurons,2-s2.0-84976439362,0,False,,Journal,2017-08-01,1 August 2017,10.1007/s12035-016-9961-8,15591182,08937648,6,4507-4523,Molecular Neurobiology,https://api.elsevier.com/content/abstract/scopus_id/84976439362,54,27356918,14160,ar,Article
true,6,Zanotti-Fregonara P.,SCOPUS_ID:84864469598,Image-derived input function in PET brain studies: Blood-based methods are resistant to motion artifacts,2-s2.0-84864469598,0,False,,Journal,2012-09-01,September 2012,10.1097/MNM.0b013e328356185c,14735628,01433636,9,982-989,Nuclear Medicine Communications,https://api.elsevier.com/content/abstract/scopus_id/84864469598,33,22760300,17325,ar,Article
true,6,Fan Q.,SCOPUS_ID:84878201530,Functional polymorphism in the 5′-UTR of CR2 is associated with susceptibility to nasopharyngeal carcinoma,2-s2.0-84878201530,0,False,,Journal,2013-07-01,July 2013,10.3892/or.2013.2421,17912431,1021335X,1,11-16,Oncology Reports,https://api.elsevier.com/content/abstract/scopus_id/84878201530,30,23612877,12568,ar,Article
true,6,Patriat R.,SCOPUS_ID:85006760081,An improved model of motion-related signal changes in fMRI,2-s2.0-85006760081,0,False,S1053811916304360,Journal,2017-01-01,1 January 2017,10.1016/j.neuroimage.2016.08.051,10959572,10538119,,74-82,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/85006760081,144,27570108,17495,ar,Article
true,6,Jenewein J.,SCOPUS_ID:84997471465,Altered Pain Perception and Fear-Learning Deficits in Subjects With Posttraumatic Stress Disorder,2-s2.0-84997471465,0,False,S1526590016302218,Journal,2016-12-01,1 December 2016,10.1016/j.jpain.2016.09.002,15288447,15265900,12,1325-1333,Journal of Pain,https://api.elsevier.com/content/abstract/scopus_id/84997471465,17,27641312,15987,ar,Article
true,6,Kim P.,SCOPUS_ID:84886699842,Impaired fixation to eyes during facial emotion labelling in children with bipolar disorder or severe mood dysregulation,2-s2.0-84886699842,1,True,S1180488213500825,Journal,2013-01-01,November 2013,10.1503/jpn.120232,14882434,11804882,6,407-416,Journal of Psychiatry and Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84886699842,38,23906351,16816,ar,Article
true,6,Mikita N.,SCOPUS_ID:85021792574,Disentangling the autism - Anxiety overlap: FMRI of reward processing in a community-based longitudinal study,2-s2.0-85021792574,1,True,,Journal,2016-01-01,2016,10.1038/tp.2016.107,21583188,,6,,Translational Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85021792574,6,27351599,19900191866,ar,Article
true,6,Tsuda M.,SCOPUS_ID:84940921143,Incubation of fear is regulated by TIP39 peptide signaling in the medial nucleus of the amygdala,2-s2.0-84940921143,0,False,,Journal,2015-01-01,2 September 2015,10.1523/JNEUROSCI.1736-15.2015,15292401,02706474,35,12152-12161,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84940921143,35,26338326,16764,ar,Article
true,6,Gozzi M.,SCOPUS_ID:85025443719,Effects of Oxytocin and Vasopressin on Preferential Brain Responses to Negative Social Feedback,2-s2.0-85025443719,0,False,,Journal,2017-06-01,1 June 2017,10.1038/npp.2016.248,1740634X,0893133X,7,1409-1419,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/85025443719,42,27796303,18017,ar,Article
true,6,Jabbi M.,SCOPUS_ID:84871299789,"Midbrain presynaptic dopamine tone predicts sustained and transient neural response to emotional salience in humans: fMRI, MEG and FDOPA PET",2-s2.0-84871299789,0,False,MP201212,Journal,2013-01-01,January 2013,10.1038/mp.2012.12,14765578,13594184,1,4-6,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84871299789,18,22411228,17382,le,Letter
true,6,Toda K.,SCOPUS_ID:84855932986,Differential encoding of factors influencing predicted reward value in monkey rostral anterior cingulate cortex,2-s2.0-84855932986,1,True,,Journal,2012-01-18,18 January 2012,10.1371/journal.pone.0030190,19326203,,1,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84855932986,7,22279569,10600153309,ar,Article
true,6,Bandettini P.,SCOPUS_ID:84929128890,Neuronal or hemodynamic? Grappling with the functional MRI signal,2-s2.0-84929128890,0,False,,Journal,2014-09-01,1 September 2014,10.1089/brain.2014.0288,21580022,,7,487-498,Brain connectivity,https://api.elsevier.com/content/abstract/scopus_id/84929128890,4,25093397,21100299401,re,Review
true,6,Scott B.,SCOPUS_ID:84964941472,Auditory short-term memory in the primate auditory cortex,2-s2.0-84964941472,0,False,S0006899315008197,Journal,2016-06-01,1 June 2016,10.1016/j.brainres.2015.10.048,18726240,00068993,,264-277,Brain Research,https://api.elsevier.com/content/abstract/scopus_id/84964941472,1640,26541581,14346,re,Review
true,6,Saré R.,SCOPUS_ID:84951858864,Chronic sleep restriction during development can lead to long-lasting behavioral effects,2-s2.0-84951858864,0,False,S003193841530216X,Journal,2016-03-01,"March 01, 2016",10.1016/j.physbeh.2015.12.019,1873507X,00319384,,208-217,Physiology and Behavior,https://api.elsevier.com/content/abstract/scopus_id/84951858864,155,26712276,24007,ar,Article
true,6,Taylor P.,SCOPUS_ID:84979456219,Open Environment for Multimodal Interactive Connectivity Visualization and Analysis,2-s2.0-84979456219,0,False,,Journal,2016-03-01,1 March 2016,10.1089/brain.2015.0363,21580022,21580014,2,109-121,Brain Connectivity,https://api.elsevier.com/content/abstract/scopus_id/84979456219,6,26447394,21100299401,ar,Article
true,6,Seaborn T.,SCOPUS_ID:84921741256,Induction of serpinb1a by PACAP or NGF is required for PC12 cells survival after serum withdrawal,2-s2.0-84921741256,0,False,,Journal,2014-01-01,October 2014,10.1111/jnc.12780,14714159,00223042,1,21-32,Journal of Neurochemistry,https://api.elsevier.com/content/abstract/scopus_id/84921741256,131,24899316,17620,ar,Article
true,6,Lundin N.,SCOPUS_ID:84904811380,Baseline vitamin B12 and folate levels do not predict improvement in depression after a single infusion of ketamine,2-s2.0-84904811380,0,False,,Journal,2014-01-01,July 2014,10.1055/s-0034-1377042,14390795,01763679,4-5,141-144,Pharmacopsychiatry,https://api.elsevier.com/content/abstract/scopus_id/84904811380,47,24955551,18594,ar,Article
true,5,Li M.,SCOPUS_ID:85020017796,Amphetamine and Methamphetamine Increase NMDAR-GluN2B Synaptic Currents in Midbrain Dopamine Neurons,2-s2.0-85020017796,0,False,,Journal,2017-06-01,1 June 2017,10.1038/npp.2016.278,1740634X,0893133X,7,1539-1547,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/85020017796,42,27976681,18017,ar,Article
true,5,Gold A.,SCOPUS_ID:85031281401,Cortical thickness and subcortical gray matter volume in pediatric anxiety disorders,2-s2.0-85031281401,0,False,,Journal,2017-11-01,1 November 2017,10.1038/npp.2017.83,1740634X,0893133X,12,2423-2433,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/85031281401,42,28436445,18017,ar,Article
true,5,Guerrieri G.,SCOPUS_ID:84952878158,Sex differences in visuospatial abilities persist during induced hypogonadism,2-s2.0-84952878158,0,False,S002839321530261X,Journal,2016-01-29,"January 29, 2016",10.1016/j.neuropsychologia.2015.12.021,18733514,00283932,,219-229,Neuropsychologia,https://api.elsevier.com/content/abstract/scopus_id/84952878158,81,26719236,18009,ar,Article
true,5,Saré R.,SCOPUS_ID:85020977695,Behavioral phenotype of Fmr1 knock-out mice during active phase in an altered light/dark cycle,2-s2.0-85020977695,0,False,,Journal,2016-01-01,2016,10.1523/ENEURO.0035-16.2016,23732822,,2,125-133,eNeuro,https://api.elsevier.com/content/abstract/scopus_id/85020977695,3,27294193,21100782808,ar,Article
true,5,Zhang Y.,SCOPUS_ID:84875372010,Soft constraints in nonlinear spectral fitting with regularized lineshape deconvolution,2-s2.0-84875372010,0,False,,Journal,2013-04-01,April 2013,10.1002/mrm.24337,15222594,07403194,4,912-919,Magnetic Resonance in Medicine,https://api.elsevier.com/content/abstract/scopus_id/84875372010,69,22618964,17267,ar,Article
true,5,Wiener L.,SCOPUS_ID:84979582165,"Impact of Caregiving for a Child With Cancer on Parental Health Behaviors, Relationship Quality, and Spiritual Faith: Do Lone Parents Fare Worse?",2-s2.0-84979582165,0,False,,Journal,2016-09-01,1 September 2016,10.1177/1043454215616610,15328457,10434542,5,378-386,Journal of Pediatric Oncology Nursing,https://api.elsevier.com/content/abstract/scopus_id/84979582165,33,26668211,29957,ar,Article
true,5,Miranda J.,SCOPUS_ID:84894216800,The anti-aging factor α-klotho during human pregnancy and its expression in pregnancies complicated by small-for-gestational-age neonates and/or preeclampsia,2-s2.0-84894216800,0,False,,Journal,2014-03-01,March 2014,10.3109/14767058.2013.818652,14764954,14767058,5,449-457,Journal of Maternal-Fetal and Neonatal Medicine,https://api.elsevier.com/content/abstract/scopus_id/84894216800,27,23808483,27601,ar,Article
true,5,Robinson O.,SCOPUS_ID:84976412230,Anxiety-potentiated amygdala-medial frontal coupling and attentional control,2-s2.0-84976412230,0,False,,Journal,2016-06-07,7 June 2016,10.1038/tp.2016.105,21583188,,6,,Translational Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84976412230,6,27271859,19900191866,ar,Article
true,5,Zarate C.,SCOPUS_ID:85006409642,GSK-3: A key regulatory target for ketamine's rapid antidepressant effects mediated by enhanced AMPA to NMDA throughput,2-s2.0-85006409642,0,False,,Journal,2016-12-01,1 December 2016,10.1111/bdi.12452,13995618,13985647,8,702-705,Bipolar Disorders,https://api.elsevier.com/content/abstract/scopus_id/85006409642,18,27900801,14313,no,Note
true,5,Rudebeck P.,SCOPUS_ID:85013658117,Amygdala contributions to stimulus–reward encoding in the macaque medial and orbital frontal cortex during learning,2-s2.0-85013658117,1,True,,Journal,2017-02-22,22 February 2017,10.1523/JNEUROSCI.0933-16.2017,15292401,02706474,8,2186-2202,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/85013658117,37,28123082,16764,ar,Article
true,5,Harel A.,SCOPUS_ID:85031907783,The temporal dynamics of scene processing: A multifaceted EEG investigation,2-s2.0-85031907783,1,True,,Journal,2016-09-12,12 September 2016,10.1523/ENEURO.0139-16.2016,23732822,,5,,eNeuro,https://api.elsevier.com/content/abstract/scopus_id/85031907783,3,27699208,21100782808,ar,Article
true,5,Cservenák M.,SCOPUS_ID:84974846206,Maternally involved galanin neurons in the preoptic area of the rat,2-s2.0-84974846206,0,False,,Journal,2017-03-01,1 March 2017,10.1007/s00429-016-1246-5,18632661,18632653,2,781-798,Brain Structure and Function,https://api.elsevier.com/content/abstract/scopus_id/84974846206,222,27300187,6600153204,ar,Article
true,5,Varga T.,SCOPUS_ID:84862864699,Paralemniscal TIP39 is induced in rat dams and may participate in maternal functions,2-s2.0-84862864699,0,False,,Journal,2012-04-01,April 2012,10.1007/s00429-011-0357-2,18632661,18632653,2,323-335,Brain Structure and Function,https://api.elsevier.com/content/abstract/scopus_id/84862864699,217,22081168,6600153204,ar,Article
true,5,Cornwell B.,SCOPUS_ID:84875149356,Passive avoidance is linked to impaired fear extinction in humans,2-s2.0-84875149356,0,False,,Journal,2013-03-01,March 2013,10.1101/lm.028902.112,15495485,10720502,3,164-169,Learning and Memory,https://api.elsevier.com/content/abstract/scopus_id/84875149356,20,23427168,17282,ar,Article
true,5,Wade B.,SCOPUS_ID:84875364569,Improved corpus callosum area measurements by analysis of adjoining parasagittal slices,2-s2.0-84875364569,0,False,S0925492712001199,Journal,2013-03-30,30 March 2013,10.1016/j.pscychresns.2012.05.004,18727506,09254927,3,221-225,Psychiatry Research - Neuroimaging,https://api.elsevier.com/content/abstract/scopus_id/84875364569,211,23149042,18730,ar,Article
true,5,Bar-Haim Y.,SCOPUS_ID:84875947786,"Cognitive training research and the search for a transformative, translational, developmental cognitive neuroscience",2-s2.0-84875947786,1,True,S1878929313000066,Journal,2013-02-26,2013,10.1016/j.dcn.2013.02.001,18789307,18789293,,1-2,Developmental Cognitive Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84875947786,4,23485515,19700187601,ed,Editorial
true,5,Gotts S.,SCOPUS_ID:84944097585,Object identification leads to a conceptual broadening of object representations in lateral prefrontal cortex,2-s2.0-84944097585,0,False,S0028393214004114,Journal,2015-09-01,"September 01, 2015",10.1016/j.neuropsychologia.2014.10.041,18733514,00283932,,62-78,Neuropsychologia,https://api.elsevier.com/content/abstract/scopus_id/84944097585,76,25445775,18009,ar,Article
true,5,Ordóñez A.,SCOPUS_ID:84992123252,Lack of Gender-Related Differences in Childhood-Onset Schizophrenia,2-s2.0-84992123252,1,True,S0890856716302878,Journal,2016-09-01,1 September 2016,10.1016/j.jaac.2016.05.022,15275418,08908567,9,792-799,Journal of the American Academy of Child and Adolescent Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84992123252,55,27566120,17643,cp,Conference Paper
true,5,David C.,SCOPUS_ID:84875874370,Treatments in context: Transcranial direct current brain stimulation as a potential treatment in pediatric psychosis,2-s2.0-84875874370,0,False,,Journal,2013-04-01,April 2013,10.1586/ern.13.29,17448360,14737175,4,447-458,Expert Review of Neurotherapeutics,https://api.elsevier.com/content/abstract/scopus_id/84875874370,13,23545058,21370,re,Review
